x,y,z,timestamp,x_vendor1,y_vendor1,z_vendor1,x_vendor2,y_vendor2,z_vendor2,x_diff_vendor1,y_diff_vendor1,z_diff_vendor1,x_diff_vendor2,y_diff_vendor2,z_diff_vendor2
-334.766261471909,1529.1558213132648,-37.465488931998856,2019-05-08 01:24:09,-342.766261471909,1524.1558213132648,-45.465488931998856,-329.766261471909,1539.1558213132648,-35.465488931998856,8.0,5.0,8.0,-5.0,-10.0,-2.0
-344.03429638667063,1536.8292407326126,-40.563289732159795,2019-05-08 01:24:10,-352.03429638667063,1522.8292407326126,-47.563289732159795,-340.03429638667063,1548.8292407326126,-28.563289732159795,8.0,14.0,7.0,-4.0,-12.0,-12.0
-354.2834855027221,1541.9556715665449,-43.822705480801325,2019-05-08 01:24:11,-384.2834855027221,1528.9556715665449,-56.822705480801325,-353.2834855027221,1543.9556715665449,-25.822705480801325,30.0,13.0,13.0,-1.0,-2.0,-18.0
-366.3355015347535,1545.1903782720913,-47.52484813835708,2019-05-08 01:24:12,-390.3355015347535,1537.1903782720913,-51.52484813835708,-353.3355015347535,1560.1903782720913,-2.524848138357079,24.0,8.0,4.0,-13.0,-15.0,-45.0
-380.1631085547082,1546.7549090991251,-51.25698962603903,2019-05-08 01:24:13,-396.1631085547082,1536.7549090991251,-52.25698962603903,-351.1631085547082,1558.7549090991251,-25.25698962603903,16.0,10.0,1.0,-29.0,-12.0,-26.0
-393.5956419755605,1547.8586781983804,-55.196410591493866,2019-05-08 01:24:14,-419.5956419755605,1541.8586781983804,-70.19641059149387,-385.5956419755605,1553.8586781983804,-19.196410591493866,26.0,6.0,15.000000000000007,-8.0,-6.0,-36.0
-405.33657213309164,1550.5958999793231,-59.19843269416639,2019-05-08 01:24:15,-414.33657213309164,1536.5958999793231,-71.1984326941664,-387.33657213309164,1574.5958999793231,-12.198432694166392,9.0,14.0,12.000000000000007,-18.0,-24.0,-47.0
-413.2207757680162,1552.7607794078244,-60.42853636562901,2019-05-08 01:24:16,-434.2207757680162,1541.7607794078244,-75.42853636562901,-394.2207757680162,1566.7607794078244,-51.42853636562901,21.0,11.0,15.000000000000007,-19.0,-14.0,-9.0
-417.37278622824033,1553.8212317409948,-60.829260812651604,2019-05-08 01:24:17,-423.37278622824033,1543.8212317409948,-67.8292608126516,-393.37278622824033,1557.8212317409948,-36.829260812651604,6.0,10.0,6.999999999999993,-24.0,-4.0,-24.0
-418.7373346150381,1554.1302473537094,-60.99271686532213,2019-05-08 01:24:18,-431.7373346150381,1545.1302473537094,-61.99271686532213,-407.7373346150381,1558.1302473537094,-14.99271686532213,13.0,9.0,1.0,-11.0,-4.0,-46.0
-419.06935149349647,1554.161805052997,-61.15176433452447,2019-05-08 01:24:19,-444.06935149349647,1551.161805052997,-62.15176433452447,-408.06935149349647,1564.161805052997,-30.151764334524472,25.0,3.0,1.0,-11.0,-10.0,-31.0
-418.8564595822637,1554.2148131746355,-61.13814102431404,2019-05-08 01:24:20,-443.8564595822637,1551.2148131746355,-66.13814102431404,-415.8564595822637,1581.2148131746355,-25.138141024314038,25.0,3.0,5.0,-3.0,-27.0,-36.0
-418.66371644879234,1554.304303352773,-61.03473361040384,2019-05-08 01:24:21,-442.66371644879234,1552.304303352773,-64.03473361040383,-401.66371644879234,1579.304303352773,-57.03473361040384,24.0,2.0,2.999999999999993,-17.0,-25.0,-4.0
-418.4381561036743,1554.2796583522684,-61.12224320642042,2019-05-08 01:24:22,-446.4381561036743,1547.2796583522684,-69.12224320642042,-412.4381561036743,1559.2796583522684,-32.12224320642042,28.0,7.0,8.0,-6.0,-5.0,-29.0
-418.22894020553963,1554.2689684674658,-61.09017471959911,2019-05-08 01:24:23,-420.22894020553963,1550.2689684674658,-66.0901747195991,-398.22894020553963,1570.2689684674658,-42.09017471959911,2.0,4.0,4.999999999999993,-20.0,-16.0,-19.0
-418.1455681550737,1554.262733956113,-61.0052677523773,2019-05-08 01:24:24,-437.1455681550737,1540.262733956113,-66.0052677523773,-401.1455681550737,1578.262733956113,-20.0052677523773,19.0,14.0,5.000000000000007,-17.0,-24.0,-41.0
-418.04009758771707,1554.2722279235293,-60.958803395261704,2019-05-08 01:24:25,-429.04009758771707,1551.2722279235293,-68.9588033952617,-418.04009758771707,1581.2722279235293,-44.958803395261704,11.0,3.0,7.999999999999993,0.0,-27.0,-16.0
-417.94038891429466,1554.2960611032331,-60.99252234437795,2019-05-08 01:24:26,-430.94038891429466,1539.2960611032331,-65.99252234437796,-409.94038891429466,1566.2960611032331,-16.992522344377953,13.0,15.0,5.000000000000007,-8.0,-12.0,-44.0
-417.8720388186345,1554.2721571124655,-60.989034044627026,2019-05-08 01:24:27,-432.8720388186345,1545.2721571124655,-67.98903404462703,-411.8720388186345,1556.2721571124655,-45.989034044627026,15.0,9.0,7.000000000000007,-6.0,-2.0,-15.0
-417.82606026571153,1554.162168085034,-60.99873909515355,2019-05-08 01:24:28,-446.82606026571153,1545.162168085034,-62.99873909515355,-405.82606026571153,1559.162168085034,-36.99873909515355,29.0,9.0,2.0,-12.0,-5.0,-24.0
-417.74661445948266,1554.064192413664,-60.98618389634344,2019-05-08 01:24:29,-452.74661445948266,1541.064192413664,-64.98618389634345,-415.74661445948266,1581.064192413664,-45.98618389634344,35.0,13.0,4.000000000000007,-2.0,-27.0,-15.0
-417.55231393840967,1553.8464647465198,-60.946110332303455,2019-05-08 01:24:30,-420.55231393840967,1543.8464647465198,-66.94611033230345,-417.55231393840967,1558.8464647465198,-31.946110332303455,3.0,10.0,5.999999999999993,0.0,-5.0,-29.0
-417.48577851642204,1553.780655429465,-60.79668261531605,2019-05-08 01:24:31,-436.48577851642204,1548.780655429465,-68.79668261531606,-390.48577851642204,1559.780655429465,-51.79668261531605,19.0,5.0,8.000000000000007,-27.0,-6.0,-9.0
-417.44372045609566,1553.7995372173925,-60.67357537072422,2019-05-08 01:24:32,-434.44372045609566,1548.7995372173925,-72.67357537072422,-388.44372045609566,1561.7995372173925,-32.67357537072422,17.0,5.0,12.0,-29.0,-8.0,-28.0
-417.3095632441555,1553.6995741120913,-60.687915381790674,2019-05-08 01:24:33,-430.3095632441555,1551.6995741120913,-67.68791538179067,-417.3095632441555,1574.6995741120913,-12.687915381790674,13.0,2.0,7.0,0.0,-21.0,-48.0
-417.1693350441729,1553.7734414847089,-60.63802112870359,2019-05-08 01:24:34,-451.1693350441729,1552.7734414847089,-67.6380211287036,-413.1693350441729,1566.7734414847089,-57.63802112870359,34.0,1.0,7.000000000000007,-4.0,-13.0,-3.0
-417.12272795727546,1553.8070077757711,-60.704699893249064,2019-05-08 01:24:35,-440.12272795727546,1539.8070077757711,-66.70469989324906,-404.12272795727546,1581.8070077757711,-62.704699893249064,23.0,14.0,5.999999999999993,-13.0,-28.0,2.0
-417.1122866947097,1553.815709708613,-60.753997150068635,2019-05-08 01:24:36,-438.1122866947097,1540.815709708613,-67.75399715006864,-413.1122866947097,1555.815709708613,-23.753997150068635,21.0,13.0,7.000000000000007,-4.0,-2.0,-37.0
-417.114459008319,1553.864031874252,-60.753078804086925,2019-05-08 01:24:37,-450.114459008319,1538.864031874252,-64.75307880408693,-414.114459008319,1551.864031874252,-47.753078804086925,33.0,15.0,4.0,-3.0,2.0,-13.0
-417.10598683028536,1553.3008075713442,-60.739721286868594,2019-05-08 01:24:38,-437.10598683028536,1543.3008075713442,-74.73972128686859,-402.10598683028536,1565.3008075713442,-37.739721286868594,20.0,10.0,13.999999999999993,-15.0,-12.0,-23.0
-417.0205823893198,1550.2855637245002,-60.82501324728025,2019-05-08 01:24:39,-430.0205823893198,1543.2855637245002,-65.82501324728025,-395.0205823893198,1552.2855637245002,-29.825013247280253,13.0,7.0,5.0,-22.0,-2.0,-31.0
-417.3542606689734,1544.9807270246918,-60.959365187496516,2019-05-08 01:24:40,-452.3542606689734,1542.9807270246918,-72.95936518749652,-413.3542606689734,1568.9807270246918,-36.959365187496516,35.0,2.0,12.0,-4.0,-24.0,-24.0
-419.0045222540232,1538.070965143126,-61.20561112688205,2019-05-08 01:24:41,-448.0045222540232,1528.070965143126,-66.20561112688205,-396.0045222540232,1554.070965143126,-26.205611126882047,29.0,10.0,5.0,-23.0,-16.0,-35.0
-422.06725513845015,1529.3135830695594,-61.554590449049655,2019-05-08 01:24:42,-426.06725513845015,1516.3135830695594,-69.55459044904966,-410.06725513845015,1529.3135830695594,-49.554590449049655,4.0,13.0,8.0,-12.0,0.0,-12.0
-425.44983577094473,1519.7996759216676,-61.95874148586425,2019-05-08 01:24:43,-454.44983577094473,1516.7996759216676,-72.95874148586425,-406.44983577094473,1547.7996759216676,-48.95874148586425,29.0,3.0,11.0,-19.0,-28.0,-13.0
-428.66840846829047,1510.1908863824874,-62.28632752698024,2019-05-08 01:24:44,-440.66840846829047,1502.1908863824874,-72.28632752698024,-430.66840846829047,1515.1908863824874,-18.286327526980237,12.0,8.0,10.000000000000007,2.0,-5.0,-44.0
-432.004484480654,1500.0777406985412,-62.79983907183788,2019-05-08 01:24:45,-462.004484480654,1499.0777406985412,-67.79983907183788,-432.004484480654,1516.0777406985412,-44.79983907183788,30.0,1.0,5.0,0.0,-16.0,-18.0
-437.3217868264389,1489.3202969398196,-63.40446515264227,2019-05-08 01:24:46,-455.3217868264389,1476.3202969398196,-71.40446515264227,-437.3217868264389,1506.3202969398196,-33.40446515264227,18.0,13.0,8.000000000000007,0.0,-17.0,-30.0
-444.7799683524328,1478.6666927349274,-63.91190874668093,2019-05-08 01:24:47,-470.7799683524328,1477.6666927349274,-67.91190874668092,-432.7799683524328,1499.6666927349274,-21.91190874668093,26.0,1.0,3.999999999999993,-12.0,-21.0,-42.0
-453.5343177390332,1468.3763918723682,-64.49749928856905,2019-05-08 01:24:48,-467.5343177390332,1456.3763918723682,-78.49749928856905,-442.5343177390332,1492.3763918723682,-66.49749928856905,14.0,12.0,14.0,-11.0,-24.0,2.0
-462.7561051219246,1458.7357403131762,-65.19664290918355,2019-05-08 01:24:49,-496.7561051219246,1446.7357403131762,-77.19664290918355,-463.7561051219246,1468.7357403131762,-41.19664290918355,34.0,12.0,12.0,1.0,-10.0,-24.0
-472.063617402336,1449.4943755153772,-65.93227040064893,2019-05-08 01:24:50,-506.063617402336,1437.4943755153772,-71.93227040064893,-473.063617402336,1472.4943755153772,-26.93227040064893,34.0,12.0,6.0,1.0,-23.0,-39.0
-481.0888940632585,1440.1806984293582,-66.64292880550347,2019-05-08 01:24:51,-496.0888940632585,1428.1806984293582,-81.64292880550347,-474.0888940632585,1468.1806984293582,-40.64292880550347,15.0,12.0,15.0,-7.0,-28.0,-26.0
-489.12604716185007,1430.0513254827902,-67.36345935108254,2019-05-08 01:24:52,-491.12604716185007,1420.0513254827902,-77.36345935108254,-491.12604716185007,1445.0513254827902,-32.36345935108254,2.0,10.0,10.0,2.0,-15.0,-35.0
-495.9155590256468,1419.5276243754147,-68.13965989919434,2019-05-08 01:24:53,-498.9155590256468,1416.5276243754147,-72.13965989919434,-486.9155590256468,1421.5276243754147,-22.139659899194342,3.0,3.0,4.0,-9.0,-2.0,-46.0
-502.8529460271189,1407.5180351555027,-68.87992444291014,2019-05-08 01:24:54,-518.8529460271188,1403.5180351555027,-72.87992444291014,-475.8529460271189,1434.5180351555027,-21.879924442910138,15.999999999999943,4.0,4.0,-27.0,-27.0,-47.0
-508.761266783488,1396.6006267322769,-69.73996647313044,2019-05-08 01:24:55,-517.761266783488,1392.6006267322769,-78.73996647313044,-499.761266783488,1400.6006267322769,-34.73996647313044,9.000000000000057,4.0,9.0,-9.0,-4.0,-35.0
-513.879544242586,1386.081982556192,-70.51391018168741,2019-05-08 01:24:56,-533.879544242586,1377.081982556192,-83.51391018168741,-512.879544242586,1410.081982556192,-53.51391018168741,20.0,9.0,13.0,-1.0,-24.0,-17.0
-518.6134751773645,1375.5886285072968,-71.28372307995281,2019-05-08 01:24:57,-537.6134751773645,1361.5886285072968,-84.28372307995281,-514.6134751773645,1378.5886285072968,-64.28372307995281,19.0,14.0,13.0,-4.0,-3.0,-7.0
-523.2904537556678,1364.8001681514806,-71.93192576895471,2019-05-08 01:24:58,-528.2904537556678,1363.8001681514806,-75.93192576895471,-520.2904537556678,1367.8001681514806,-23.931925768954713,5.0,1.0,4.0,-3.0,-3.0,-48.0
-527.7819983273862,1354.0310069749328,-72.879466593371,2019-05-08 01:24:59,-532.7819983273862,1344.0310069749328,-76.879466593371,-519.7819983273862,1354.0310069749328,-61.879466593371006,5.0,10.0,4.0,-8.0,0.0,-11.0
-532.4215824139129,1342.6520547457346,-73.90331458723892,2019-05-08 01:25:00,-550.4215824139129,1339.6520547457346,-87.90331458723892,-508.4215824139129,1351.6520547457346,-68.90331458723892,18.0,3.0,14.0,-24.0,-9.0,-5.0
-536.5397093153175,1332.410567091604,-74.90345368175612,2019-05-08 01:25:01,-569.5397093153175,1322.410567091604,-83.90345368175612,-517.5397093153175,1350.410567091604,-70.90345368175612,33.0,10.0,9.0,-19.0,-18.0,-4.0
-540.3936551999107,1322.6272809573406,-75.95930354453753,2019-05-08 01:25:02,-572.3936551999107,1316.6272809573406,-89.95930354453753,-541.3936551999107,1331.6272809573406,-63.95930354453753,32.0,6.0,14.0,1.0,-9.0,-12.0
-544.1994561001452,1312.7969565906005,-76.93989175344312,2019-05-08 01:25:03,-553.1994561001452,1310.7969565906005,-89.93989175344312,-527.1994561001452,1319.7969565906005,-33.93989175344312,9.0,2.0,13.0,-17.0,-7.0,-43.0
-548.0202834491932,1302.5698161319576,-78.08695332760172,2019-05-08 01:25:04,-550.0202834491932,1291.5698161319576,-92.08695332760172,-550.0202834491932,1324.5698161319576,-79.08695332760172,2.0,11.0,14.0,2.0,-22.0,1.0
-551.9886475152732,1292.2819363675712,-79.12376579574588,2019-05-08 01:25:05,-582.9886475152732,1286.2819363675712,-80.12376579574588,-552.9886475152732,1316.2819363675712,-36.12376579574588,31.0,6.0,1.0,1.0,-24.0,-43.0
-556.1200001785679,1281.500172964043,-80.5115052759244,2019-05-08 01:25:06,-584.1200001785679,1270.500172964043,-81.5115052759244,-558.1200001785679,1292.500172964043,-40.51150527592441,28.0,11.0,1.0,2.0,-11.0,-40.0
-559.6669991076311,1271.8041022793448,-81.70898537026754,2019-05-08 01:25:07,-575.6669991076311,1264.8041022793448,-87.70898537026754,-534.6669991076311,1298.8041022793448,-78.70898537026754,16.0,7.0,6.0,-25.0,-27.0,-3.0
-563.5372272799602,1262.0778749989875,-82.74016850156764,2019-05-08 01:25:08,-588.5372272799602,1257.0778749989875,-97.74016850156764,-558.5372272799602,1285.0778749989875,-63.74016850156764,25.0,5.0,15.0,-5.0,-23.0,-19.0
-568.0827934691138,1252.3235730496249,-83.85944229331027,2019-05-08 01:25:09,-574.0827934691138,1250.3235730496249,-89.85944229331027,-545.0827934691138,1256.3235730496249,-35.859442293310266,6.0,2.0,6.0,-23.0,-4.0,-48.0
-573.5747780696566,1242.411959605354,-84.95747686058998,2019-05-08 01:25:10,-579.5747780696566,1230.411959605354,-97.95747686058998,-571.5747780696566,1260.411959605354,-74.95747686058998,6.0,12.0,13.0,-2.0,-18.0,-10.0
-579.2541957191264,1232.9489772967747,-85.6482164394728,2019-05-08 01:25:11,-588.2541957191264,1218.9489772967747,-96.6482164394728,-557.2541957191264,1247.9489772967747,-46.648216439472804,9.0,14.0,11.0,-22.0,-15.0,-39.0
-584.8763724863987,1223.9677815787552,-86.15038380165139,2019-05-08 01:25:12,-616.8763724863987,1210.9677815787552,-89.15038380165139,-580.8763724863987,1233.9677815787552,-76.15038380165139,32.0,13.0,3.0,-4.0,-10.0,-10.0
-591.1251191471603,1214.3507920502627,-86.74540203964956,2019-05-08 01:25:13,-607.1251191471603,1204.3507920502627,-88.74540203964956,-568.1251191471603,1212.3507920502627,-42.74540203964956,16.0,10.0,2.0,-23.0,2.0,-44.0
-598.4912121131947,1204.0502502843324,-87.38070468157257,2019-05-08 01:25:14,-615.4912121131947,1198.0502502843324,-88.38070468157257,-580.4912121131947,1204.0502502843324,-70.38070468157257,17.0,6.0,1.0,-18.0,0.0,-17.0
-605.4100045606231,1194.96551381706,-87.99348650800665,2019-05-08 01:25:15,-612.4100045606231,1181.96551381706,-90.99348650800665,-582.4100045606231,1205.96551381706,-52.993486508006654,7.0,13.0,3.0,-23.0,-11.0,-35.0
-611.9580908700829,1185.9629528223102,-88.572750290852,2019-05-08 01:25:16,-643.9580908700829,1182.9629528223102,-99.572750290852,-600.9580908700829,1214.9629528223102,-55.572750290852,32.0,3.0,11.0,-11.0,-29.0,-33.0
-618.0543355150129,1177.5093393976401,-89.10360883543893,2019-05-08 01:25:17,-629.0543355150129,1176.5093393976401,-91.10360883543893,-606.0543355150129,1197.5093393976401,-76.10360883543893,11.0,1.0,2.0,-12.0,-20.0,-13.0
-624.4396459959005,1169.2394761200128,-89.64744698393488,2019-05-08 01:25:18,-625.4396459959005,1155.2394761200128,-99.64744698393488,-613.4396459959005,1170.2394761200128,-82.64744698393488,1.0,14.0,10.0,-11.0,-1.0,-7.0
-630.5504448667791,1160.6121401257935,-90.16292425959448,2019-05-08 01:25:19,-632.5504448667791,1150.6121401257935,-95.16292425959448,-614.5504448667791,1182.6121401257935,-72.16292425959448,2.0,10.0,5.0,-16.0,-22.0,-18.0
-636.4396000791795,1151.097255993947,-90.95521176618234,2019-05-08 01:25:20,-650.4396000791795,1141.097255993947,-103.95521176618234,-621.4396000791795,1171.097255993947,-48.955211766182344,14.0,10.0,13.0,-15.0,-20.0,-42.0
-640.9187021823375,1142.0708210697535,-91.86464344055929,2019-05-08 01:25:21,-672.9187021823375,1135.0708210697535,-104.86464344055929,-631.9187021823375,1155.0708210697535,-75.86464344055929,32.0,7.0,13.0,-9.0,-13.0,-16.0
-643.8577514023626,1133.0729177717844,-92.65310514634041,2019-05-08 01:25:22,-653.8577514023626,1131.0729177717844,-107.65310514634041,-620.8577514023626,1136.0729177717844,-68.65310514634041,10.0,2.0,15.0,-23.0,-3.0,-24.0
-645.4062759897503,1124.2686056672771,-93.53285034867241,2019-05-08 01:25:23,-648.4062759897503,1123.2686056672771,-97.53285034867241,-627.4062759897503,1146.2686056672771,-63.53285034867241,3.0,1.0,4.0,-18.0,-22.0,-30.0
-645.9118769293666,1115.404034511313,-94.37947798167947,2019-05-08 01:25:24,-680.9118769293666,1106.404034511313,-107.37947798167947,-624.9118769293666,1141.404034511313,-76.37947798167947,35.0,9.0,13.0,-21.0,-26.0,-18.0
-645.6293620380328,1105.7493918762855,-95.42416456559437,2019-05-08 01:25:25,-655.6293620380328,1093.7493918762855,-110.42416456559437,-646.6293620380328,1104.7493918762855,-47.42416456559437,10.0,12.0,15.0,1.0,1.0,-48.0
-644.2397559570105,1095.2262044707186,-96.47735452327585,2019-05-08 01:25:26,-664.2397559570105,1089.2262044707186,-107.47735452327585,-629.2397559570105,1107.2262044707186,-94.47735452327585,20.0,6.0,11.0,-15.0,-12.0,-2.0
-642.4106058106777,1085.6632735023718,-97.68544165929559,2019-05-08 01:25:27,-670.4106058106777,1078.6632735023718,-101.68544165929559,-634.4106058106777,1089.6632735023718,-58.68544165929559,28.0,7.0,4.0,-8.0,-4.0,-39.0
-640.1706514353791,1075.8072700103442,-98.62978338234636,2019-05-08 01:25:28,-645.1706514353791,1072.8072700103442,-103.62978338234636,-642.1706514353791,1076.8072700103442,-100.62978338234636,5.0,3.0,5.0,2.0,-1.0,2.0
-637.6442009283651,1066.261531202874,-98.67890430903982,2019-05-08 01:25:29,-657.6442009283651,1058.261531202874,-107.67890430903982,-616.6442009283651,1088.261531202874,-56.67890430903982,20.0,8.0,9.0,-21.0,-22.0,-42.0
-634.985340507175,1056.8346621296866,-98.72771419118513,2019-05-08 01:25:30,-636.985340507175,1043.8346621296866,-110.72771419118513,-619.985340507175,1071.8346621296866,-71.72771419118513,2.0,13.0,12.0,-15.0,-15.0,-27.0
-632.010111165152,1046.4604028431513,-98.85872030859994,2019-05-08 01:25:31,-654.010111165152,1038.4604028431513,-109.85872030859994,-624.010111165152,1058.4604028431513,-84.85872030859994,22.0,8.0,11.0,-8.0,-12.0,-14.0
-628.7897539916962,1034.6096517049443,-98.90279380408589,2019-05-08 01:25:32,-646.7897539916962,1022.6096517049443,-111.90279380408589,-611.7897539916962,1036.6096517049443,-59.90279380408589,18.0,12.0,13.0,-17.0,-2.0,-39.0
-626.2731796392537,1024.4711509916,-98.93983113728208,2019-05-08 01:25:33,-640.2731796392537,1009.4711509916001,-107.93983113728208,-607.2731796392537,1038.4711509916,-66.93983113728208,14.0,15.0,9.0,-19.0,-14.0,-32.0
-623.8487581827861,1014.4297772939664,-98.94010070462632,2019-05-08 01:25:34,-636.8487581827861,1003.4297772939664,-107.94010070462632,-619.8487581827861,1014.4297772939664,-79.94010070462632,13.0,11.0,9.0,-4.0,0.0,-19.0
-621.2162530562964,1004.4882792178696,-98.85699205436943,2019-05-08 01:25:35,-627.2162530562964,993.4882792178696,-111.85699205436943,-595.2162530562964,1023.4882792178696,-93.85699205436943,6.0,11.0,13.0,-26.0,-19.0,-5.0
-618.4235755766999,994.1555936684764,-98.94779351574684,2019-05-08 01:25:36,-649.4235755766999,983.1555936684764,-101.94779351574684,-610.4235755766999,1003.1555936684764,-82.94779351574684,31.0,11.0,3.0,-8.0,-9.0,-16.0
-615.6547362633057,984.0243569493199,-99.17590711976491,2019-05-08 01:25:37,-626.6547362633057,981.0243569493199,-114.17590711976491,-604.6547362633057,1004.0243569493199,-62.175907119764915,11.0,3.0,15.0,-11.0,-20.0,-37.0
-612.301281555105,972.1466379327987,-99.35983998238837,2019-05-08 01:25:38,-631.301281555105,960.1466379327987,-102.35983998238837,-602.301281555105,973.1466379327987,-58.359839982388365,19.0,12.0,3.0,-10.0,-1.0,-41.0
-609.2716937425249,962.0931566579677,-99.598844383661,2019-05-08 01:25:39,-625.2716937425249,956.0931566579677,-110.598844383661,-592.2716937425249,980.0931566579677,-73.598844383661,16.0,6.0,11.0,-17.0,-18.0,-26.0
-606.2653098805913,952.4495419324271,-99.9794984003637,2019-05-08 01:25:40,-629.2653098805913,938.4495419324271,-108.9794984003637,-580.2653098805913,956.4495419324271,-92.9794984003637,23.0,14.0,9.0,-26.0,-4.0,-7.0
-603.100801561764,943.060391863066,-100.5624560531574,2019-05-08 01:25:41,-622.100801561764,936.060391863066,-107.5624560531574,-580.100801561764,955.060391863066,-96.5624560531574,19.0,7.0,7.0,-23.0,-12.0,-4.0
-599.7548732993697,933.9988049395906,-101.81567961015104,2019-05-08 01:25:42,-616.7548732993697,930.9988049395906,-111.81567961015104,-581.7548732993697,931.9988049395906,-100.81567961015104,17.0,3.0,10.0,-18.0,2.0,-1.0
-596.5762680801832,925.9043515121476,-102.97754833365148,2019-05-08 01:25:43,-600.5762680801832,923.9043515121476,-104.97754833365148,-568.5762680801832,928.9043515121476,-84.97754833365148,4.0,2.0,2.0,-28.0,-3.0,-18.0
-593.1265699751208,917.5331200555071,-104.18966841043832,2019-05-08 01:25:44,-608.1265699751208,904.5331200555071,-113.18966841043832,-574.1265699751208,931.5331200555071,-99.18966841043832,15.0,13.0,9.0,-19.0,-14.0,-5.0
-589.8804121845865,909.746518602376,-105.18059530238205,2019-05-08 01:25:45,-603.8804121845865,895.746518602376,-118.18059530238205,-576.8804121845865,930.746518602376,-101.18059530238205,14.0,14.0,13.0,-13.0,-21.0,-4.0
-586.62593469987,902.1324579272414,-106.30088806139177,2019-05-08 01:25:46,-612.62593469987,892.1324579272414,-119.30088806139177,-559.62593469987,912.1324579272414,-96.30088806139177,26.0,10.0,13.0,-27.0,-10.0,-10.0
-583.1039964969079,895.0180867750388,-107.00722337555186,2019-05-08 01:25:47,-610.1039964969079,893.0180867750388,-119.00722337555186,-563.1039964969079,921.0180867750388,-89.00722337555186,27.0,2.0,12.0,-20.0,-26.0,-18.0
-578.5737797467298,888.9847970370788,-107.26356381628942,2019-05-08 01:25:48,-590.5737797467298,887.9847970370788,-118.26356381628942,-552.5737797467298,900.9847970370788,-67.26356381628942,12.0,1.0,11.0,-26.0,-12.0,-40.0
-572.6958792373152,884.4195575681281,-107.44905612744269,2019-05-08 01:25:49,-585.6958792373152,883.4195575681281,-118.44905612744269,-549.6958792373152,912.4195575681281,-95.44905612744269,13.0,1.0,11.0,-23.0,-28.0,-12.0
-565.9810693644048,880.4873313316258,-107.4615111752034,2019-05-08 01:25:50,-581.9810693644048,871.4873313316258,-110.4615111752034,-537.9810693644048,898.4873313316258,-84.4615111752034,16.0,9.0,3.0,-28.0,-18.0,-23.0
-558.8241627863654,874.4222776969506,-107.63471094415121,2019-05-08 01:25:51,-582.8241627863654,861.4222776969506,-115.63471094415121,-549.8241627863654,895.4222776969506,-74.63471094415121,24.0,13.0,8.0,-9.0,-21.0,-33.0
-553.9371614810389,867.9027582177687,-107.82285467935421,2019-05-08 01:25:52,-588.9371614810389,864.9027582177687,-110.82285467935421,-537.9371614810389,884.9027582177687,-97.82285467935421,35.0,3.0,3.0,-16.0,-17.0,-10.0
-550.3553710811289,860.4158217262578,-108.14419192378841,2019-05-08 01:25:53,-565.3553710811289,855.4158217262578,-116.14419192378841,-539.3553710811289,889.4158217262578,-101.14419192378841,15.0,5.0,8.0,-11.0,-29.0,-7.0
-547.6794578297641,851.4909743161897,-108.6723814787784,2019-05-08 01:25:54,-555.6794578297641,850.4909743161897,-110.6723814787784,-526.6794578297641,875.4909743161897,-97.6723814787784,8.0,1.0,2.0,-21.0,-24.0,-11.0
-546.1727458313148,841.2013955864547,-109.31885201797104,2019-05-08 01:25:55,-553.1727458313148,838.2013955864547,-111.31885201797104,-535.1727458313148,845.2013955864547,-83.31885201797104,7.0,3.0,2.0,-11.0,-4.0,-26.0
-546.0768095766767,830.8269108002879,-110.01983398705505,2019-05-08 01:25:56,-578.0768095766767,823.8269108002879,-123.01983398705505,-525.0768095766767,843.8269108002879,-78.01983398705505,32.0,7.0,13.0,-21.0,-13.0,-32.0
-547.4236150754112,820.4257053112935,-110.85609195752623,2019-05-08 01:25:57,-565.4236150754112,809.4257053112935,-114.85609195752623,-540.4236150754112,818.4257053112935,-99.85609195752623,18.0,11.0,4.0,-7.0,2.0,-11.0
-549.6958346864344,810.6564269578312,-111.61375024302514,2019-05-08 01:25:58,-571.6958346864344,808.6564269578312,-120.61375024302514,-545.6958346864344,824.6564269578312,-74.61375024302514,22.0,2.0,9.0,-4.0,-14.0,-37.0
-552.8106763044074,801.6019055723459,-112.35294726152394,2019-05-08 01:25:59,-584.8106763044074,787.6019055723459,-116.35294726152394,-525.8106763044074,818.6019055723459,-91.35294726152394,32.0,14.0,4.0,-27.0,-17.0,-21.0
-556.6754429162302,792.3825029835523,-113.33119655442677,2019-05-08 01:26:00,-573.6754429162302,789.3825029835523,-125.33119655442677,-532.6754429162302,796.3825029835523,-104.33119655442677,17.0,3.0,12.0,-24.0,-4.0,-9.0
-561.3466702354368,783.5467983695758,-114.04780660250022,2019-05-08 01:26:01,-580.3466702354368,769.5467983695758,-119.04780660250022,-563.3466702354368,790.5467983695758,-103.04780660250022,19.0,14.0,5.0,2.0,-7.0,-11.0
-566.5702899016175,774.7346340583467,-115.45759422917575,2019-05-08 01:26:02,-570.5702899016175,765.7346340583467,-116.45759422917575,-540.5702899016175,801.7346340583467,-94.45759422917575,4.0,9.0,1.0,-26.0,-27.0,-21.0
-571.4603145508463,767.3494146520645,-116.79674652544449,2019-05-08 01:26:03,-581.4603145508463,754.3494146520645,-127.79674652544449,-562.4603145508463,772.3494146520645,-105.79674652544449,10.0,13.0,11.0,-9.0,-5.0,-11.0
